Departamento,Town_Code,Codigo,Municipalities_Townships,Micro_Townships,Category,Size_Blocks,Year Founded,Resolution of the Founding,Originally separated from
Cordoba,23 - 675,23 - 675 - 005,SAN BERNARDO DEL VIENTO,Playas Del Viento,C,11,,,
Cordoba,23 - 675,23 - 675 - 007,SAN BERNARDO DEL VIENTO,Trementino,C,12,,,
Cordoba,23 - 675,23 - 675 - 009,SAN BERNARDO DEL VIENTO,San Blas De Junín,C,15,,,
Cordoba,23 - 675,23 - 675 - 011,SAN BERNARDO DEL VIENTO,Sicará,C,,,,
Cordoba,23 - 675,23 - 675 - 012,SAN BERNARDO DEL VIENTO,Chiquí,C,22,,,
Cordoba,23 - 675,23 - 675 - 013,SAN BERNARDO DEL VIENTO,Pajonal,C,10,,,
Cordoba,23 - 675,23 - 675 - 014,SAN BERNARDO DEL VIENTO,San José De Las Cañas,C,,,,
Cordoba,23 - 675,23 - 675 - 015,SAN BERNARDO DEL VIENTO,Miramar,CAS,7,,,
Cordoba,23 - 675,23 - 675 - 016,SAN BERNARDO DEL VIENTO,Barbascal De Asturias,C,,,,
Cordoba,23 - 675,23 - 675 - 017,SAN BERNARDO DEL VIENTO,Barcelona,C,,,,
Cordoba,23 - 675,23 - 675 - 018,SAN BERNARDO DEL VIENTO,Camino Real,C,,,,
Cordoba,23 - 675,23 - 675 - 019,SAN BERNARDO DEL VIENTO,El Castilo,C,,,,
Cordoba,23 - 675,23 - 675 - 020,SAN BERNARDO DEL VIENTO,Nueva Estrella,C,,,,
Cordoba,23 - 675,23 - 675 - 021,SAN BERNARDO DEL VIENTO,Tinajones,C,,,,
Cordoba,23 - 675,23 - 675 - 022,SAN BERNARDO DEL VIENTO,Villa Clara,C,,,,
Cordoba,23 - 678,23 - 678 - 000,SAN CARLOS,San Carlos,CM,86,1923,,
Cordoba,23 - 678,23 - 678 - 001,SAN CARLOS,El Campano,C,,,,
Cordoba,23 - 678,23 - 678 - 002,SAN CARLOS,Carrizal,C,37,,,
Cordoba,23 - 678,23 - 678 - 003,SAN CARLOS,Guacharacal,C,14,,,
Cordoba,23 - 678,23 - 678 - 004,SAN CARLOS,Santa Rosa,C,,,,
Cordoba,23 - 678,23 - 678 - 005,SAN CARLOS,Remedio Pobre,CAS,,,,
Cordoba,23 - 678,23 - 678 - 006,SAN CARLOS,Cabuya,C,,,,
Cordoba,23 - 678,23 - 678 - 008,SAN CARLOS,Callemar,C,,,,
Cordoba,23 - 678,23 - 678 - 009,SAN CARLOS,Cienaguita,C,7,,,
Cordoba,23 - 678,23 - 678 - 010,SAN CARLOS,El Hato,C,,,,
Cordoba,23 - 678,23 - 678 - 011,SAN CARLOS,San Miguel,C,,,,
Cordoba,23 - 678,23 - 678 - 012,SAN CARLOS,El Charco,CAS,5,,,
Cordoba,23 - 678,23 - 678 - 013,SAN CARLOS,Arriba,C,,,,
Cordoba,23 - 678,23 - 678 - 014,SAN CARLOS,Arroyo Grande,C,,,,
Cordoba,23 - 678,23 - 678 - 015,SAN CARLOS,San Carlos,C,,,,
Cordoba,23 - 686,23 - 686 - 000,SAN PELAYO,San Pelayo,CM,96,1931,Ordenanza 43 de 1931,
Cordoba,23 - 686,23 - 686 - 001,SAN PELAYO,Buenos Aires,C,12,,,
Cordoba,23 - 686,23 - 686 - 002,SAN PELAYO,Carrillo,C,44,,,
Cordoba,23 - 686,23 - 686 - 003,SAN PELAYO,La Madera,C,19,,,
Cordoba,23 - 686,23 - 686 - 004,SAN PELAYO,Las Guamas,C,6,,,
Cordoba,23 - 686,23 - 686 - 005,SAN PELAYO,Sabananueva,C,11,,,
Cordoba,23 - 686,23 - 686 - 006,SAN PELAYO,San Isidro,C,11,,,
Cordoba,23 - 686,23 - 686 - 007,SAN PELAYO,Valparaíso,C,3,,,
Cordoba,23 - 686,23 - 686 - 008,SAN PELAYO,Puerto Nuevo,C,10,,,
Cordoba,23 - 686,23 - 686 - 009,SAN PELAYO,Pelayito,C,6,,,
Cordoba,23 - 686,23 - 686 - 011,SAN PELAYO,Las Lauras,CAS,,,,
Cordoba,23 - 686,23 - 686 - 013,SAN PELAYO,El Tapón,CAS,,,,
Cordoba,23 - 686,23 - 686 - 014,SAN PELAYO,Boca De López,CAS,,,,
Cordoba,23 - 686,23 - 686 - 016,SAN PELAYO,Los Borrachos,CAS,,,,
Cordoba,23 - 686,23 - 686 - 017,SAN PELAYO,Belén,CAS,,,,
Cordoba,23 - 686,23 - 686 - 018,SAN PELAYO,El Chiqui,CAS,,,,
Cordoba,23 - 686,23 - 686 - 020,SAN PELAYO,Retiro,CAS,,,,
Cordoba,23 - 686,23 - 686 - 021,SAN PELAYO,El Obligado,C,7,,,
Cordoba,23 - 686,23 - 686 - 022,SAN PELAYO,Bongas Mellas,IP,,,,
Cordoba,23 - 686,23 - 686 - 024,SAN PELAYO,Pompeya,CAS,,,,
Cordoba,23 - 686,23 - 686 - 025,SAN PELAYO,Corocito,CAS,,,,
Cordoba,23 - 686,23 - 686 - 026,SAN PELAYO,Cañuelar,CAS,,,,
Cordoba,23 - 686,23 - 686 - 027,SAN PELAYO,El Bálsamo,CAS,,,,
Cordoba,23 - 686,23 - 686 - 028,SAN PELAYO,El Caño,CAS,,,,
Cordoba,23 - 686,23 - 686 - 029,SAN PELAYO,El Corozo,CAS,,,,
Cordoba,23 - 686,23 - 686 - 030,SAN PELAYO,El Napal,CAS,,,,
Cordoba,23 - 686,23 - 686 - 031,SAN PELAYO,La Chamarra,CAS,,,,
Cordoba,23 - 686,23 - 686 - 032,SAN PELAYO,La Majagua,CAS,,,,
Cordoba,23 - 686,23 - 686 - 033,SAN PELAYO,La Trampa,CAS,,,,
Cordoba,23 - 686,23 - 686 - 034,SAN PELAYO,Morrocoy,CAS,,,,
Cordoba,23 - 686,23 - 686 - 035,SAN PELAYO,Pajonal,CAS,,,,
Cordoba,23 - 686,23 - 686 - 036,SAN PELAYO,Providencia,CAS,,,,
Cordoba,23 - 686,23 - 686 - 037,SAN PELAYO,San José,CAS,,,,
Cordoba,23 - 686,23 - 686 - 038,SAN PELAYO,San Miguel,CAS,,,,
Cordoba,23 - 686,23 - 686 - 039,SAN PELAYO,Terron,CAS,,,,
Cordoba,23 - 807,23 - 807 - 000,TIERRALTA,Tierralta,CM,401,1948,Ordenanza 63 del 13 de diciembre de 1948,
Cordoba,23 - 807,23 - 807 - 001,TIERRALTA,Callejas,C,23,,,
Cordoba,23 - 807,23 - 807 - 002,TIERRALTA,Caramelo,C,16,,,
Cordoba,23 - 807,23 - 807 - 004,TIERRALTA,Mantagordal,C,5,,,
Cordoba,23 - 807,23 - 807 - 005,TIERRALTA,Nueva Granada,C,8,,,
Cordoba,23 - 807,23 - 807 - 006,TIERRALTA,Saiza,C,,,,
Cordoba,23 - 807,23 - 807 - 007,TIERRALTA,Santa Fe Ralito,C,10,,,
Cordoba,23 - 807,23 - 807 - 008,TIERRALTA,Severinera,C,10,,,
Cordoba,23 - 807,23 - 807 - 010,TIERRALTA,Volador,C,32,,,
Cordoba,23 - 807,23 - 807 - 017,TIERRALTA,Nuevo Frasquillo,C,12,,,
Cordoba,23 - 807,23 - 807 - 022,TIERRALTA,Palmira,C,13,,,
Cordoba,23 - 807,23 - 807 - 026,TIERRALTA,Los Morales,C,,,,
Cordoba,23 - 807,23 - 807 - 027,TIERRALTA,Santa Marta,C,6,,,
Cordoba,23 - 807,23 - 807 - 028,TIERRALTA,Villa Providencia,C,,,,
Cordoba,23 - 807,23 - 807 - 029,TIERRALTA,Crucito,C,,,,
Cordoba,23 - 807,23 - 807 - 031,TIERRALTA,Águila Batata,C,18,,,
Cordoba,23 - 807,23 - 807 - 032,TIERRALTA,Pueblo Cedro,CAS,5,,,
Cordoba,23 - 807,23 - 807 - 034,TIERRALTA,Bonito Viento,C,,,,
Cordoba,23 - 807,23 - 807 - 035,TIERRALTA,San Felipe Cadillo,C,,,,
Cordoba,23 - 807,23 - 807 - 039,TIERRALTA,La Osa,C,,,,
Cordoba,23 - 855,23 - 855 - 000,VALENCIA,Valencia,CM,126,1959,Ordenanza 29 del 20 de Noviembre de 1959,Tierralta
Cordoba,23 - 855,23 - 855 - 001,VALENCIA,Río Nuevo,C,23,,,
Cordoba,23 - 855,23 - 855 - 002,VALENCIA,Vijagual,C,21,,,
Cordoba,23 - 855,23 - 855 - 003,VALENCIA,Villanueva,C,25,,,
Cordoba,23 - 855,23 - 855 - 004,VALENCIA,Loma Larga,CAS,,,,
Cordoba,23 - 855,23 - 855 - 006,VALENCIA,Mata De Maíz,C,,,,
Cordoba,23 - 855,23 - 855 - 007,VALENCIA,Las Palmas,CAS,,,,
Cordoba,23 - 855,23 - 855 - 008,VALENCIA,Buenavista,CAS,,,,
Cordoba,23 - 855,23 - 855 - 009,VALENCIA,El Reposo,C,,,,
Cordoba,23 - 855,23 - 855 - 012,VALENCIA,Las Piedras,CAS,5,,,
Cordoba,23 - 855,23 - 855 - 013,VALENCIA,Jaraguay,C,,,,
Cordoba,23 - 855,23 - 855 - 015,VALENCIA,Santo Domingo,C,,,,
Cordoba,23 - 855,23 - 855 - 016,VALENCIA,Manzanares,C,,,,
Cordoba,23 - 855,23 - 855 - 017,VALENCIA,San Rafael,C,,,,
Cordoba,23 - 855,23 - 855 - 018,VALENCIA,Cocuelo Arriba,C,,,,
Cordoba,23 - 855,23 - 855 - 019,VALENCIA,Guadual Central,C,15,,,
Cordoba,23 - 855,23 - 855 - 020,VALENCIA,Jericó,CP,,,,
Cordoba,23 - 855,23 - 855 - 021,VALENCIA,La Libertad,CP,,,,
Cordoba,23 - 855,23 - 855 - 022,VALENCIA,Marsella,CP,,,,
La Guajira,44 - 001,44 - 001 - 000,RIOHACHA,Riohacha,CM,1667,1954,,
La Guajira,44 - 001,44 - 001 - 001,RIOHACHA,Arroyo Arena,C,6,,,
La Guajira,44 - 001,44 - 001 - 002,RIOHACHA,Barbacoa,C,11,,,
La Guajira,44 - 001,44 - 001 - 003,RIOHACHA,Camarones,C,72,,,
La Guajira,44 - 001,44 - 001 - 004,RIOHACHA,Cascajalito,CAS,3,,,
La Guajira,44 - 001,44 - 001 - 005,RIOHACHA,Cotoprix,C,36,,,
La Guajira,44 - 001,44 - 001 - 008,RIOHACHA,Galán,C,27,,,
La Guajira,44 - 001,44 - 001 - 011,RIOHACHA,Matitas,C,52,,,
La Guajira,44 - 001,44 - 001 - 012,RIOHACHA,Monguí,C,25,,,
La Guajira,44 - 001,44 - 001 - 016,RIOHACHA,Tomarrazón,C,42,,,
La Guajira,44 - 001,44 - 001 - 017,RIOHACHA,Villa Martín,C,17,,,
La Guajira,44 - 001,44 - 001 - 018,RIOHACHA,Las Palmas,C,4,,,
La Guajira,44 - 001,44 - 001 - 020,RIOHACHA,Choles,C,7,,,
La Guajira,44 - 001,44 - 001 - 021,RIOHACHA,Comejenes,CAS,8,,,
La Guajira,44 - 001,44 - 001 - 022,RIOHACHA,El Abra,CAS,5,,,
La Guajira,44 - 001,44 - 001 - 024,RIOHACHA,Los Moreneros,CAS,10,,,
La Guajira,44 - 001,44 - 001 - 025,RIOHACHA,Pelechua,CAS,10,,,
La Guajira,44 - 001,44 - 001 - 026,RIOHACHA,Perico,CAS,10,,,
La Guajira,44 - 001,44 - 001 - 027,RIOHACHA,Tigrera,C,29,,,
La Guajira,44 - 001,44 - 001 - 028,RIOHACHA,Anaime,CAS,,,,
La Guajira,44 - 001,44 - 001 - 029,RIOHACHA,Boca De Camarones,CAS,,,,
La Guajira,44 - 001,44 - 001 - 031,RIOHACHA,Cerrillo,C,5,,,
La Guajira,44 - 001,44 - 001 - 033,RIOHACHA,Ebanal,CAS,,,,
La Guajira,44 - 001,44 - 001 - 034,RIOHACHA,Guadualito,CAS,,,,
La Guajira,44 - 001,44 - 001 - 035,RIOHACHA,Juan Y Medio,C,2,,,
La Guajira,44 - 001,44 - 001 - 036,RIOHACHA,La Arena,CAS,,,,
La Guajira,44 - 001,44 - 001 - 040,RIOHACHA,Puente Bomba,CAS,4,,,
La Guajira,44 - 035,44 - 035 - 000,ALBANIA,Albania,CM,44,2000,Ordenanza 001 del 27 de Marzo del 2000,Maicao
La Guajira,44 - 035,44 - 035 - 001,ALBANIA,Cuestecitas,IPM,13,,,
La Guajira,44 - 035,44 - 035 - 002,ALBANIA,Huareuaren,CAS,,,,
La Guajira,44 - 035,44 - 035 - 003,ALBANIA,Los Remedios,IP,14,,,
La Guajira,44 - 078,44 - 078 - 000,BARRANCAS,Barrancas,CM,354,1935,,
La Guajira,44 - 078,44 - 078 - 001,BARRANCAS,Carretalito,IP,16,,,
La Guajira,44 - 078,44 - 078 - 003,BARRANCAS,Lagunita,IP,,,,
La Guajira,44 - 078,44 - 078 - 005,BARRANCAS,Oreganal Viejo,IPM,29,,,
La Guajira,44 - 078,44 - 078 - 006,BARRANCAS,Papayal,C,58,,,
La Guajira,44 - 078,44 - 078 - 007,BARRANCAS,Roche,IP,15,,,
La Guajira,44 - 078,44 - 078 - 008,BARRANCAS,San Pedro,IPM,11,,,
La Guajira,44 - 078,44 - 078 - 009,BARRANCAS,Guayacanal,IP,33,,,
La Guajira,44 - 078,44 - 078 - 010,BARRANCAS,Guacamayal,CAS,,,,
La Guajira,44 - 078,44 - 078 - 011,BARRANCAS,Pozo Hondo,IP,15,,,
La Guajira,44 - 078,44 - 078 - 014,BARRANCAS,Patilla,CP,,,,
La Guajira,44 - 078,44 - 078 - 015,BARRANCAS,Chancleta,CP,,,,
La Guajira,44 - 078,44 - 078 - 016,BARRANCAS,Las Casitas,CP,,,,
La Guajira,44 - 090,44 - 090 - 000,DIBULLA,Dibulla,CM,51,1995,Ordenanza 30 de Noviembre 15 de 1995,Riohacha
La Guajira,44 - 090,44 - 090 - 001,DIBULLA,La Punta De Los Remedios,C,30,,,
La Guajira,44 - 090,44 - 090 - 002,DIBULLA,Las Flores,C,29,,,
La Guajira,44 - 090,44 - 090 - 003,DIBULLA,Mingueo,C,99,,,
La Guajira,44 - 090,44 - 090 - 004,DIBULLA,Palomino,C,44,,,
La Guajira,44 - 090,44 - 090 - 005,DIBULLA,Campana Nuevo,CAS,,,,
La Guajira,44 - 090,44 - 090 - 006,DIBULLA,Río Ancho,IP,,,,
La Guajira,44 - 098,44 - 098 - 000,DISTRACCIÓN,Distracción,CM,72,1995,Ordenanza 41 de Noviembre 30 de 1995,Fonseca
La Guajira,44 - 098,44 - 098 - 001,DISTRACCIÓN,Buenavista,C,23,,,
La Guajira,44 - 098,44 - 098 - 002,DISTRACCIÓN,Chorreras,C,,,,
La Guajira,44 - 098,44 - 098 - 005,DISTRACCIÓN,La Duda,IP,,,,
La Guajira,44 - 098,44 - 098 - 008,DISTRACCIÓN,Los Hornitos,CAS,6,,,
La Guajira,44 - 098,44 - 098 - 011,DISTRACCIÓN,Potrerito,CAS,,,,
La Guajira,44 - 110,44 - 110 - 000,EL MOLINO,El Molino,CM,116,1989,Ordenanza015 del 29 de Noviembre de 1989,Villanueva
La Guajira,44 - 279,44 - 279 - 000,FONSECA,Fonseca,CM,313,1954,,
La Guajira,44 - 279,44 - 279 - 002,FONSECA,Conejo,C,45,,,
La Guajira,44 - 279,44 - 279 - 005,FONSECA,El Hatico,IPM,33,,,
La Guajira,44 - 279,44 - 279 - 006,FONSECA,Sitionuevo,IP,19,,,
La Guajira,44 - 279,44 - 279 - 007,FONSECA,Cardonal,IP,6,,,
La Guajira,44 - 279,44 - 279 - 008,FONSECA,Bangañitas,IP,,,,
La Guajira,44 - 279,44 - 279 - 011,FONSECA,El Confuso,IP,15,,,
La Guajira,44 - 279,44 - 279 - 013,FONSECA,Los Altos,IP,,,,
La Guajira,44 - 279,44 - 279 - 014,FONSECA,Quebrachal,IP,7,,,
La Guajira,44 - 279,44 - 279 - 015,FONSECA,Potrerito,CAS,8,,,
La Guajira,44 - 279,44 - 279 - 016,FONSECA,Guamachal,CAS,9,,,
La Guajira,44 - 279,44 - 279 - 018,FONSECA,Cañaboba,CP,,,,
La Guajira,44 - 279,44 - 279 - 019,FONSECA,Pondores,CP,,,,
La Guajira,44 - 279,44 - 279 - 020,FONSECA,Sabaneta,CP,,,,
La Guajira,44 - 279,44 - 279 - 021,FONSECA,Trigo,CP,,,,
La Guajira,44 - 378,44 - 378 - 000,HATO NUEVO,Hato Nuevo,CM,145,1999,Ordenanza 57 de Noviembre 9 de 1994,Barrancas
La Guajira,44 - 378,44 - 378 - 001,HATO NUEVO,Tabaco,C,19,,,
La Guajira,44 - 378,44 - 378 - 002,HATO NUEVO,Cerro Alto,CP,,,,
La Guajira,44 - 378,44 - 378 - 003,HATO NUEVO,El Paraíso,CP,,,,
La Guajira,44 - 378,44 - 378 - 004,HATO NUEVO,El Pozo,CP,,,,
La Guajira,44 - 378,44 - 378 - 005,HATO NUEVO,Guaimarito,CP,,,,
La Guajira,44 - 378,44 - 378 - 006,HATO NUEVO,Guamachito,CP,,,,
La Guajira,44 - 378,44 - 378 - 007,HATO NUEVO,La Cruz,CP,,,,
La Guajira,44 - 378,44 - 378 - 008,HATO NUEVO,La Gloria,CP,,,,
La Guajira,44 - 378,44 - 378 - 009,HATO NUEVO,La Lomita,CP,,,,
La Guajira,44 - 420,44 - 420 - 000,LA JAGUA DEL PILAR,La Jagua Del Pilar,CM,41,1998,Decreto presidencial 609 del 26 de Marzo de 1996 y ratificado Oed. 018 del 15 de Mayo de 1998,Urumita
La Guajira,44 - 420,44 - 420 - 001,LA JAGUA DEL PILAR,El Plan,C,31,,,
La Guajira,44 - 430,44 - 430 - 000,MAICAO,Maicao,CM,1610,1956,,
La Guajira,44 - 430,44 - 430 - 002,MAICAO,Carraipía,C,32,,,
La Guajira,44 - 430,44 - 430 - 004,MAICAO,Ipapure,IPM,,,,
La Guajira,44 - 430,44 - 430 - 005,MAICAO,La Paz,IP,,,,
La Guajira,44 - 430,44 - 430 - 006,MAICAO,La Majayura,C,19,,,
La Guajira,44 - 430,44 - 430 - 007,MAICAO,Paraguachón,C,36,,,
La Guajira,44 - 430,44 - 430 - 010,MAICAO,Marañamana,CAS,,,,
La Guajira,44 - 430,44 - 430 - 011,MAICAO,La Arena,CAS,,,,
La Guajira,44 - 430,44 - 430 - 012,MAICAO,El Limoncito,IP,,,,
La Guajira,44 - 430,44 - 430 - 013,MAICAO,Yotojoroy,IP,,,,
La Guajira,44 - 430,44 - 430 - 014,MAICAO,Garrapatero,CAS,5,,,
La Guajira,44 - 430,44 - 430 - 015,MAICAO,Maku,IP,,,,
La Guajira,44 - 430,44 - 430 - 016,MAICAO,Santa Cruz,C,,,,
La Guajira,44 - 430,44 - 430 - 017,MAICAO,Santa Rosa,CP,,,,
La Guajira,44 - 560,44 - 560 - 000,MANAURE,Manaure,CM,179,1973,Ordenanza 15 de Noviembre 27 de 1973,Uribia
La Guajira,44 - 560,44 - 560 - 001,MANAURE,Arémasahin,C,14,,,
La Guajira,44 - 560,44 - 560 - 002,MANAURE,Musichi,C,,,,
La Guajira,44 - 560,44 - 560 - 003,MANAURE,El Pájaro,IP,10,,,
La Guajira,44 - 560,44 - 560 - 005,MANAURE,Santa Rosa,CAS,,,,
La Guajira,44 - 560,44 - 560 - 006,MANAURE,Shirure,CAS,,,,
La Guajira,44 - 560,44 - 560 - 007,MANAURE,Mayapo,CAS,,,,
La Guajira,44 - 560,44 - 560 - 008,MANAURE,Manzana,C,,,,
La Guajira,44 - 560,44 - 560 - 009,MANAURE,La Gloria,CAS,10,,,
La Guajira,44 - 560,44 - 560 - 010,MANAURE,La Paz,CP,,,,
La Guajira,44 - 650,44 - 650 - 000,SAN JUAN DEL CESAR,San Juan Del Cesar,CM,381,1954,,
La Guajira,44 - 650,44 - 650 - 001,SAN JUAN DEL CESAR,Cañaverales,C,30,,,
La Guajira,44 - 650,44 - 650 - 002,SAN JUAN DEL CESAR,Caracolí,C,48,,,
La Guajira,44 - 650,44 - 650 - 003,SAN JUAN DEL CESAR,Corral De Piedra,C,39,,,
La Guajira,44 - 650,44 - 650 - 004,SAN JUAN DEL CESAR,El Hatico De Los Indios,IPM,12,,,
La Guajira,44 - 650,44 - 650 - 005,SAN JUAN DEL CESAR,El Tablazo,IPM,26,,,
La Guajira,44 - 650,44 - 650 - 006,SAN JUAN DEL CESAR,El Totumo,IP,16,,,
La Guajira,44 - 650,44 - 650 - 007,SAN JUAN DEL CESAR,Guayacanal,IP,35,,,
La Guajira,44 - 650,44 - 650 - 008,SAN JUAN DEL CESAR,La Junta,C,44,,,
La Guajira,44 - 650,44 - 650 - 009,SAN JUAN DEL CESAR,La Peña,IPM,39,,,
La Guajira,44 - 650,44 - 650 - 010,SAN JUAN DEL CESAR,La Sierrita,IP,12,,,
La Guajira,44 - 650,44 - 650 - 011,SAN JUAN DEL CESAR,Los Haticos,C,39,,,
La Guajira,44 - 650,44 - 650 - 012,SAN JUAN DEL CESAR,Los Pondores,IPM,35,,,
La Guajira,44 - 650,44 - 650 - 013,SAN JUAN DEL CESAR,Zambrano,IP,30,,,
La Guajira,44 - 650,44 - 650 - 014,SAN JUAN DEL CESAR,Corralejas,IP,21,,,
La Guajira,44 - 650,44 - 650 - 015,SAN JUAN DEL CESAR,La Peña De Los Indios,IP,,,,
La Guajira,44 - 650,44 - 650 - 016,SAN JUAN DEL CESAR,Pondoritos,IP,,,,
La Guajira,44 - 650,44 - 650 - 017,SAN JUAN DEL CESAR,Villa Del Río,C,22,,,
La Guajira,44 - 650,44 - 650 - 018,SAN JUAN DEL CESAR,Lagunita,IP,14,,,
La Guajira,44 - 650,44 - 650 - 019,SAN JUAN DEL CESAR,Los Pozos,CAS,17,,,
La Guajira,44 - 650,44 - 650 - 020,SAN JUAN DEL CESAR,Potrerito,IP,,,,
La Guajira,44 - 650,44 - 650 - 021,SAN JUAN DEL CESAR,Curazao,CAS,23,,,
La Guajira,44 - 650,44 - 650 - 022,SAN JUAN DEL CESAR,Boca Del Monte,CAS,13,,,
La Guajira,44 - 650,44 - 650 - 023,SAN JUAN DEL CESAR,Los Cardones,CAS,,,,
La Guajira,44 - 650,44 - 650 - 024,SAN JUAN DEL CESAR,El Placer,CAS,,,,
La Guajira,44 - 847,44 - 847 - 000,URIBIA,Uribia,CM,103,1954,,
La Guajira,44 - 847,44 - 847 - 002,URIBIA,Bahía Honda,IPM,,,,
La Guajira,44 - 847,44 - 847 - 003,URIBIA,Cabo De La Vela,C,7,,,
La Guajira,44 - 847,44 - 847 - 004,URIBIA,Carrizal,IPM,6,,,
La Guajira,44 - 847,44 - 847 - 005,URIBIA,Castilletes,IPM,3,,,
La Guajira,44 - 847,44 - 847 - 006,URIBIA,Casuso,IP,,,,
La Guajira,44 - 847,44 - 847 - 007,URIBIA,El Cardón,C,4,,,
La Guajira,44 - 847,44 - 847 - 009,URIBIA,Guimpesi,C,,,,
La Guajira,44 - 847,44 - 847 - 010,URIBIA,Jarara,CAS,,,,
La Guajira,44 - 847,44 - 847 - 012,URIBIA,Nazareth,C,14,,,
La Guajira,44 - 847,44 - 847 - 013,URIBIA,Puerto Estrella,C,34,,,
La Guajira,44 - 847,44 - 847 - 014,URIBIA,Puerto López,C,12,,,
La Guajira,44 - 847,44 - 847 - 015,URIBIA,Rancho Grande,CAS,,,,
La Guajira,44 - 847,44 - 847 - 017,URIBIA,Taparajín,C,,,,
La Guajira,44 - 847,44 - 847 - 018,URIBIA,Taroa,IP,4,,,
La Guajira,44 - 847,44 - 847 - 020,URIBIA,Irraipa,C,3,,,
La Guajira,44 - 847,44 - 847 - 021,URIBIA,Guarerpa,C,,,,
La Guajira,44 - 847,44 - 847 - 023,URIBIA,Porchina,C,,,,
La Guajira,44 - 847,44 - 847 - 024,URIBIA,Taguaira,C,4,,,
La Guajira,44 - 847,44 - 847 - 025,URIBIA,Jonjoncito,C,,,,
La Guajira,44 - 855,44 - 855 - 000,URUMITA,Urumita,CM,162,1978,Ordenanza 36 de Diciembre 20 de 1983,Villanueva
La Guajira,44 - 855,44 - 855 - 003,URUMITA,Sierra Montaña,CAS,,,,
La Guajira,44 - 874,44 - 874 - 000,VILLANUEVA,Villanueva,CM,419,1888,,
Magdalena,47 - 001,47 - 001 - 000,SANTA MARTA,"Distrito Turístico,Cultural E Histórico De Santa Marta",CM,4310,1525,,
Magdalena,47 - 001,47 - 001 - 001,SANTA MARTA,Bonda,C,123,,,
Magdalena,47 - 001,47 - 001 - 002,SANTA MARTA,Calabazo,CAS,7,,,
Magdalena,47 - 001,47 - 001 - 006,SANTA MARTA,Guachaca,C,39,,,
Magdalena,47 - 001,47 - 001 - 009,SANTA MARTA,Minca,C,24,,,
Magdalena,47 - 001,47 - 001 - 010,SANTA MARTA,Taganga,C,94,,,
Magdalena,47 - 001,47 - 001 - 011,SANTA MARTA,Buritaca,CAS,16,,,
Magdalena,47 - 001,47 - 001 - 013,SANTA MARTA,Tigrera,CAS,6,,,
Magdalena,47 - 001,47 - 001 - 022,SANTA MARTA,Cabañas De Buritaca,CAS,20,,,
Magdalena,47 - 001,47 - 001 - 023,SANTA MARTA,Cañaveral (Agua Fría),CAS,5,,,
Magdalena,47 - 001,47 - 001 - 024,SANTA MARTA,Colinas De Calabazo,CAS,18,,,
Magdalena,47 - 001,47 - 001 - 025,SANTA MARTA,Curvalito,CAS,7,,,
Magdalena,47 - 001,47 - 001 - 026,SANTA MARTA,Guacoche (La Llanta),CAS,8,,,
Magdalena,47 - 001,47 - 001 - 027,SANTA MARTA,Marketalia (Palominito),CAS,42,,,
Magdalena,47 - 001,47 - 001 - 028,SANTA MARTA,Paz Del Caribe,CAS,24,,,
Magdalena,47 - 001,47 - 001 - 029,SANTA MARTA,Perico Aguao,CAS,5,,,
Magdalena,47 - 001,47 - 001 - 031,SANTA MARTA,La Olla,CP,,,,
Magdalena,47 - 001,47 - 001 - 032,SANTA MARTA,La Revuelta,CP,,,,
Magdalena,47 - 001,47 - 001 - 033,SANTA MARTA,Las Colinas,CP,,,,
Magdalena,47 - 001,47 - 001 - 034,SANTA MARTA,El Trompito,CP,,,,
Magdalena,47 - 001,47 - 001 - 035,SANTA MARTA,La Aguacatera,CP,,,,
Magdalena,47 - 001,47 - 001 - 036,SANTA MARTA,Machete Pelao,CP,,,,
Magdalena,47 - 001,47 - 001 - 037,SANTA MARTA,Mejico,CP,,,,
Magdalena,47 - 001,47 - 001 - 038,SANTA MARTA,Valle De Gaira,CP,,,,
Magdalena,47 - 030,47 - 030 - 000,ALGARROBO,Algarrobo,CM,154,1999,Ordenanza 008 de Junio 24 de 1999,"Fundación, Ariguaní y Pivijay"
Magdalena,47 - 030,47 - 030 - 001,ALGARROBO,Bella Vista,C,39,,,
Magdalena,47 - 030,47 - 030 - 002,ALGARROBO,Estación Del Ferrocarril,CAS,,,,
Magdalena,47 - 030,47 - 030 - 003,ALGARROBO,Estación Lleras,C,12,,,
Magdalena,47 - 030,47 - 030 - 004,ALGARROBO,Loma Del Bálsamo,C,49,,,
Magdalena,47 - 030,47 - 030 - 005,ALGARROBO,Estacion Algarrobo,CAS,14,,,
Magdalena,47 - 053,47 - 053 - 000,ARACATACA,Aracataca,CM,373,1915,Ordenanza 47 del 28 de Abril de 1915,
Magdalena,47 - 053,47 - 053 - 001,ARACATACA,Buenos Aires,C,56,,,
Magdalena,47 - 053,47 - 053 - 008,ARACATACA,Santa Ana,CAS,,,,
Magdalena,47 - 053,47 - 053 - 011,ARACATACA,Cauca,CAS,14,,,
Magdalena,47 - 053,47 - 053 - 013,ARACATACA,Sampués,C,60,,,
Magdalena,47 - 058,47 - 058 - 000,ARIGUANÍ,El Dificil,CM,357,1961,Ordenanza 14 Bis de Noviembre 30 de 1966,Plato
Magdalena,47 - 058,47 - 058 - 001,ARIGUANÍ,Alejandría,C,17,,,
